title,daily_rank,daily_movement,weekly_movement,view_count,like_count,comment_count,video_tags,publish_date,tokens,category,title_len
"KMJS livestream March 9, 2025 Episode - Replay | Kapuso Mo, Jessica Soho",21,29,29,1410396,9595,853,"Feature, series: Kapuso Mo Jessica Soho, Topic: educational, vertical: entertainment, Topic: viral, Genre: Docu, Genre: Trends, Genre: Public Service, Genre: Horror, series: Kapuso mo Jessica Soho, Person: Jessica Soho, kmjs live, kapuso mo jessica soho live, jessica soho live, kmjs livestream, abs cbn live, kapamilya online live, rated k, kmjs horror, kmjs today, kmjs march 9 2025, KMJS GMA 7, kmjs, kmjs kapuso stream, kapuso stream, tulfo, gma live, ELIAS, ELIAS DANCE",2025-03-09 00:00:00+00:00,"['kmjs', 'livestream', 'march', '2025', 'episode', 'replay', 'kapuso', 'mo', 'jessica', 'soho']",Horror,10
"KMJS livestream October 27, 2024 Episode - Replay | Kapuso Mo, Jessica Soho",1,49,49,4484578,25134,2004,"Genre: Feature, series: Kapuso Mo Jessica Soho, vertical: entertainment, Topic: viral, Genre: Docu, Genre: Trends, Genre: Public Service, Genre: Horror, series: Kapuso mo Jessica Soho Live, Person: Jessica Soho, kmjs live, kapuso mo jessica soho live, jessica soho live, kmjs livestream, kmjs today, kmjs october 27, KMJS gabi ng lagim, gabi ng lagim, KMJS halloween special, kmjs, jessica soho, misteryo, misteryo gma, kapuso stream, ed caluag, Gabi ng lagim 2024, GNL 2024",2024-10-27 00:00:00+00:00,"['kmjs', 'livestream', 'october', '27', '2024', 'episode', 'replay', 'kapuso', 'mo', 'jessica', 'soho']",Entertainment,11
KUNG SAAN MASAYA,2,48,48,2833052,104854,5957,"geo ong, vlog, vlogger, ybs, travel, adventure, palawan, gio, ong, gioong, hiphop, covid19, covid, corona, pinoy, philippines, youngbloods, dougie, congtv, teampayaman, jolai, viy, yow, bosskeng, exb, exbattalion, skustclee, yongee, flowg, angelicayap, offroad, livelife, ranzkyle, niana, ranz&niana, camping, offgrid, wildasovich, harabas",2024-08-13 00:00:00+00:00,['masaya'],Foreign,1
Kababalaghan V: Pagkagat ng Dilim,3,44,47,2171545,15852,1915,"ABS-CBN, ABS-CBN News, Philippine News, News, ABS-CBN News Channel, DZMM Teleradyo, ABS CBN DZMM, October 26 2023, 20231026abscbnlive, YT0psLance, News Daytime, type:highlights, series:Kabayan, channel:ABS-CBNNews, format:straight, #ABSCBNNewsHalloweenSpecial, #ABSCBNNewsHalloween, #KababalaghanV, #KababalaghanV2023, #ABSCBNNewsKababalaghanSeries, #ABSCBNNewsKababalaghanV2023_VOD, #KababaghanVPagkagatNgDilim, Noli de Castro, ikalimang edisyon ng 'Kababalaghan, person:NoliDeCastro, halloween stories",2023-10-29 00:00:00+00:00,"['kababalaghan', 'pagkagat', 'dilim']",Shows,3
Karinderya Vendor For A Day by Alex Gonzaga,13,37,37,1997531,45717,1296,"Alex gonzaga, Alex vlog, New vlog, Ivana alawi, Zeinab, Cong tv, Showtime, Eat, Tvj, Tv5, Gma, Bulaga, News, Travel, New video, Vlog trip, Alex g, Gonzaga, Friends, Best friends, Bff, Funny, New vid, Vlog, Toni gonzaga, Tanay Rizal, Daily vlog, Tiktok, Lifestyle, Trending, Viral, Dance, Friendships, Yayamanin, House raid, Rich life, Niceprint, Wedding, Same day edit, Celebrity photography, Celebrity video, Home raid, House tour, Dongyan, Marian",2024-02-11 00:00:00+00:00,"['karinderya', 'vendor', 'day', 'alex', 'gonzaga']",Videoblogging,5
"Kasalan, naudlot dahil si groom, ginayuma diumano ni bride? | Kapuso Mo, Jessica Soho",14,36,36,2674408,15391,2116,"Feature, series: Kapuso Mo Jessica Soho, Topic: educational, vertical: entertainment, Topic: viral, Genre: Docu, Genre: Trends, Genre: Public Service, Genre: Horror, series: Kapuso mo Jessica Soho, Person: Jessica Soho, kmjs live, kapuso mo jessica soho live, jessica soho live, kmjs livestream, abs cbn live, kapamilya online live, rated k, kmjs today, kmjs march 16 2025, KMJS GMA 7, kmjs, kmjs kapuso stream, duterte icc, fprrd, bata nahulog sa escalator, duterte, gayuma",2025-03-17 00:00:00+00:00,"['kasalan', 'naudlot', 'si', 'groom', 'ginayuma', 'diumano', 'bride', 'kapuso', 'mo', 'jessica', 'soho']",Entertainment,11
Kathryn Bernardo OFFICIAL STATEMENT sa PAG-AMIN ng Hiwalayan at Break-Up nila ni Daniel Padilla,33,17,17,159790,1179,115,"showbiz philippines, showbiz, philippines, kathniel, kathryn bernardo, daniel padilla, kathniel break up, kathniel hiwalay na",2023-11-30 00:00:00+00:00,"['kathryn', 'bernardo', 'official', 'statement', 'pagamin', 'hiwalayan', 'breakup', 'daniel', 'padilla']",Shows,9
"Koymi o referee ng sabong, patay matapos tamaan ng tari ng manok sa tuhod! | Kapuso Mo, Jessica Soho",20,21,30,2468664,15635,2483,"Keywords: GMA, GMA 7, GMA Public Affairs, Public Affairs, Magazine, Kapuso Mo Jessica Soho, KMJS, Jessica Soho, KMJS 2024, Kapuso Mo Jessica Soho April 7 2024, vertical:news, genre:entertainment, format:interview, source:video, type:digital, news magazine, kmjs, kapuso mo jessica soho, kmjs latest, kapuso mo jessica soho latest episode, person:Jessica Soho, language:Filipino, KMJS inatake ng manok, patay sa sabungan, kmjs patay sa sabong, kmjs patay sa tari, kmjs sabong, sabong kmjs",2024-04-10 00:00:00+00:00,"['koymi', 'referee', 'sabong', 'patay', 'matapos', 'tamaan', 'tari', 'manok', 'tuhod', 'kapuso', 'mo', 'jessica', 'soho']",Entertainment,13
"LIVE: #Nazareno2024 Special Coverage (January 9, 2024)",6,44,44,905337,4833,47,"ABS-CBN, ABS-CBN News, Philippine News, News, ABS-CBN News Channel, DZMM Teleradyo, ABS CBN DZMM, January 09 2024, 20240109abscbnlive, type:highlights, series:Kabayan, channel:ABS-CBNNews, format:straight, #ABSCBNNewsLivestreams, #ABSCBNNewsLivestreamPressBriefings, #Nazareno2024, #Traslacion2024, #Traslacion2024ABSCBNNewsCoverage, YT0psJay, #Nazareno2024ABSCBNNewsCoverage, Itim na Poong Nazareno, Poong Nazareno, Black Nazarene, Black Nazarene ABS-CBN News Coverage, Black Nazarene news updates",2024-01-09 00:00:00+00:00,"['live', 'nazareno2024', 'special', 'coverage', 'january', '2024']",Shows,6
LIVE: ABS-CBN News Special Coverage on the Arrest of Ex-Pres. Rodrigo Duterte,46,4,4,1048468,4604,229,"ABS-CBN, ABS-CBN News, ABS-CBN Philippines, Philippine News, Philippines, ABS-CBN News Exclusive, #ABS-CBNNews_Exclusive, latest news update, recent news, YT0psLance, March 11 2025, 20250311abscbnnewsexclusive, channel:ABSCBNNews, News and Current Affairs, Latest News, Viral News, #ABSCBNNewsExclusiveVOD, #ABSCBNNewsExclusive_VOD, Duterte's arrest, FPRRD arrest, icc arrest warrant vs duterte, Trillanes, ICC warrant of arrest, International Criminal Court, Former President Rodrigo Duterte",2025-03-11 00:00:00+00:00,"['live', 'abscbn', 'news', 'special', 'coverage', 'arrest', 'expres', 'rodrigo', 'duterte']",Videoblogging,9
LIVE: Ex-Pres. Rodrigo Duterte attends the QuadComm hearing on EJKs | GMA Integrated News - Replay,30,20,20,1460414,7670,2579,"GMA News today, GMA News, genre: Newscast, genre: Breaking, series: GMA News Live, topic: interview, vertical: news, format: live, GMA Integrated News live nov 13, GMA Livestream today, Ex-pres duterte attends quadcom hearing November 13, quadcom hearing on ejk live november 13, Ex-President Rodrigo Duterte attends the QuadComm hearing on EJKs, hearing live, De lima at FPRRD nagharap sa quadcom hearing, quadcom, house hearing live today nov 13, House hearing duterte live, EJK",2024-11-13 00:00:00+00:00,"['live', 'expres', 'rodrigo', 'duterte', 'attends', 'quadcomm', 'hearing', 'ejks', 'gma', 'integrated', 'news', 'replay']",News & Politics,12
"LIVE: House resumes hearing on OVP, DepEd budget utilization | November 25",5,45,45,2735289,12534,902,"ABS-CBN, ABS-CBN News, ABS-CBN Philippines, Philippine News, News, ABS-CBN News Channel, genre:politics, genre:society, genre:economy, type:highlights, format:straightnews, language:english, Insight highlights, ANC 24/7 Insight, format:interview, LIVE: House resumes hearing on OVP, DepEd budget utilization, House resumes hearing on OVP, budget utilization, 2025 budget, budget, Vice President, DepEd budget utilization | November 25, DepEd budget, November 25 2024, 20241125news, YT0ps_Jay, news",2024-11-25 00:00:00+00:00,"['live', 'house', 'resumes', 'hearing', 'ovp', 'deped', 'budget', 'utilization', 'november', '25']",News & Politics,10
"LIVE: House resumes quad comm hearing on EJK, Duterte drug war | November 13",3,47,47,3554378,19009,3130,"ABS-CBN, ABS-CBN News, Philippine News, Philippines, POGOs, Tagalog News, Balita Tagalog, trending news, viral news, trending videos, trending balita, Breaking News, Latest News, Top News, Napapanahong Balita, series:abscbnnewslivestream, genre:society, genre:politics, format:straightnews, type:broadcast, source:video, illegal drugs, quad committee, Rodrigo Duterte, Leila de Lima, EJK, YT0psKerb, November 13 2024, 20241113news, news, pogo, Extra Judicial Killing, Senator Leila de Lima, Gama",2024-11-13 00:00:00+00:00,"['live', 'house', 'resumes', 'quad', 'comm', 'hearing', 'ejk', 'duterte', 'drug', 'war', 'november', '13']",News & Politics,12
"LIVE: House resumes quad-committee hearing on EJKs, Alice Guo's POGO ties | Sept. 27",15,35,35,1566711,8053,660,"Manila Bulletin, Manila Bulletin Online, News, Latest News, Top News, Top Stories, Breaking News, Feature, Philippines, Balita, quad comm, house of representatives, ejk, pogo, duterte, davao",2024-09-27 00:00:00+00:00,"['live', 'house', 'resumes', 'quadcommittee', 'hearing', 'ejks', 'alice', 'guo', 'pogo', 'ties', 'sept', '27']",News & Politics,12
LIVE: Senate Blue Ribbon subcommittee probes into Duterte admin's war on drugs | October 28,19,31,31,1812229,11084,2044,"ABS-CBN, ABS-CBN News, Philippine News, News, ABS-CBN News Channel, DZMM Teleradyo, ABS CBN DZMM, October 28 2024, 20241028abscbnlivestream, YT0psLance, News Daytime, type:highlights, series:Kabayan, channel:ABS-CBNNews, format:straight, #ABSCBNNewsLivestreams, #ABSCBNNewsLivestreamPressBriefings, Blue Ribbon, Drug War, EJK, Tokhang, Duterte, Digong, PRRD, Leila De Lima",2024-10-28 00:00:00+00:00,"['live', 'senate', 'blue', 'ribbon', 'subcommittee', 'probes', 'duterte', 'admin', 'war', 'drugs', 'october', '28']",News & Politics,12
"Lalaking nalunod sa Aklan River, pinagtutulungang hanapin ng mga residente | Kapuso Mo, Jessica Soho",8,28,42,2899188,20682,2066,"Genre:Feature, series: Kapuso Mo Jessica Soho, Topic: educational, vertical: entertainment, Topic: viral, Genre: Docu, Genre: Trends, Genre: Public Service, Genre: Horror, series: Kapuso mo Jessica Soho, Person: Jessica Soho, kmjs live, kapuso mo jessica soho live, jessica soho live, kmjs livestream, abs cbn live, kapamilya online live, rated k, kmjs horror, kmjs today, kmjs february 16 2025, KMJS GMA 7, kmjs, kmjs kapuso stream, kapuso stream, tulfo, mr beast, gma live",2025-02-17 00:00:00+00:00,"['lalaking', 'nalunod', 'aklan', 'river', 'pinagtutulungang', 'hanapin', 'residente', 'kapuso', 'mo', 'jessica', 'soho']",Horror,11
"Lalaking tumawid sa kalsada, tumagos sa motorsiklo at biglang naglaho! | Kapuso Mo, Jessica Soho",19,20,31,2637765,18307,3072,"GMA, GMA 7, GMA Public Affairs, Public Affairs, Magazine, Kapuso Mo Jessica Soho, KMJS, Jessica Soho, KMJS 2024, Kapuso Mo Jessica Soho March 24 2024, vertical:news, genre:entertainment, format:interview, source:video, type:digital, series:Kapuso Mo, Jessica Soho, topic:explainer, news magazine, kmjs, kapuso mo jessica soho, trending news, kmjs today, kmjs latest, kapuso mo jessica soho latest episode, person:Jessica Soho, location:Philippines, language:Filipino",2024-03-25 00:00:00+00:00,"['lalaking', 'tumawid', 'kalsada', 'tumagos', 'motorsiklo', 'biglang', 'naglaho', 'kapuso', 'mo', 'jessica', 'soho']",Entertainment,11
"Legal counsel ng pamilyang Duterte, kinondena ang pagpigil sa kanila na makausap ang dating pangulo",14,26,36,1051998,15938,4752,"tv5, news5, news5everywhere, philippines news live, julius babao, jiggy manicad, cheryl cosim, latest news, latest news philippines, latest news philippines today, frontline pilipinas live streaming, frontline news tv5 live now, frontline news tv5 live today, bilang pilipino 2025, frontline news tv5 live, frontline live today, frontline pilipinas, sara duterte, breaking news, atty. silvestre bello iii, legal counsel, icc, rodrigo duterte",2025-03-12 00:00:00+00:00,"['legal', 'counsel', 'pamilyang', 'duterte', 'kinondena', 'pagpigil', 'makausap', 'dating', 'pangulo']",Shows,9
Life in Hong kong + Giveaway for OFW by Alex Gonzaga,38,12,12,760342,27322,1554,"Alex gonzaga, Alex vlog, New vlog, Ivana alawi, Zeinab, Cong tv, Showtime, Eat, Tvj, Tv5, Gma, Bulaga, News, Travel, New video, Vlog trip, Alex g, Gonzaga, Friends, Best friends, Bff, Funny, New vid, Vlog, Toni gonzaga, Tanay Rizal, Daily vlog, Tiktok, Lifestyle, Trending, Viral, Dance, Friendships, House raid, Rich life, Celebrity photography, Celebrity video, Home raid, House tour, Hong Kong, OFW, OFW for a Day, DH, Domestic Helper, HK, Overseas Filipino Worker, Kababayan",2024-06-30 00:00:00+00:00,"['life', 'hong', 'giveaway', 'ofw', 'alex', 'gonzaga']",Videoblogging,6
"Lola, pinugutan ng ulo para diumano ipangregalo sa mga kainuman?! | Kapuso Mo, Jessica Soho",1,47,49,2751082,21263,2756,"GMA, GMA 7, GMA Public Affairs, Public Affairs, Magazine, Kapuso Mo Jessica Soho, KMJS, Jessica Soho, KMJS 2024, Kapuso Mo Jessica Soho January 7 2024, vertical:news, genre:entertainment, format:interview, source:video, type:digital, series:Kapuso Mo, topic:explainer, interview, news magazine, kmjs, kapuso mo jessica soho, trending news, kmjs today, kmjs latest, kapuso mo jessica soho latest episode, person:Jessica Soho, location:Philippines, language:Filipino, agusan del norte, pugot",2024-01-09 00:00:00+00:00,"['lola', 'pinugutan', 'ulo', 'diumano', 'ipangregalo', 'kainuman', 'kapuso', 'mo', 'jessica', 'soho']",Entertainment,10
MAY BAGONG KASAMA?,4,44,46,2264442,84691,5088,"geo ong, vlog, vlogger, ybs, travel, adventure, palawan, gio, ong, gioong, hiphop, covid19, covid, corona, pinoy, philippines, youngbloods, dougie, congtv, teampayaman, jolai, viy, yow, bosskeng, exb, exbattalion, skustclee, yongee, flowg, angelicayap, offroad, livelife, ranzkyle, niana, ranz&niana, camping, offgrid, wildasovich, harabas",2024-03-23 00:00:00+00:00,"['bagong', 'kasama']",Foreign,2
"MEMEstery Manila with Darren, Jackie & SOU Squad | Vice Ganda",21,28,29,1609706,33364,752,"vice ganda, vice, ganda, meme vice, meme, vicegandako, praybeytbenjamin, teamviceph, vice ganda house tour, vice ganda funny moments, vice ganda movie, gabing gabi na vice",2024-11-01 00:00:00+00:00,"['memestery', 'manila', 'darren', 'jackie', 'sou', 'squad', 'vice', 'ganda']",Comedy,8
MOST REQUESTED WALK IN CLOSET TOUR | JELAI ANDRES,32,18,18,239415,9299,897,"jelai, jelaiandresvlog, jelai andres, jelai andres vlogs, jelai andres walk in closet tour, jelai andres house tour, jelai andres luxury bags, jelai andres room, dolainab, miloves",2024-01-16 00:00:00+00:00,"['requested', 'walk', 'closet', 'tour', 'jelai', 'andres']",Videoblogging,6
MY BIRTHDAY | PAJAMA PARTY (SLEEP OVER) |PALARONG FIESTAHAN | JELAI ANDRES,28,18,22,628279,22416,945,"jelai, jelaiandresvlog, jelai andres, jelai andres birthday party, jelai andres birthday, slumber party, dolainab, dolainab birthday, dolainab party, jelai andres vlogs, zeinab harake, donnalyn bartolome, ray parks, zeinab ray parks, josh cullen, jelai andres josh cullen, happy birthday jelai, jelais pajama party, dolainab vlogs",2024-02-16 00:00:00+00:00,"['birthday', 'pajama', 'party', 'sleep', 'palarong', 'fiestahan', 'jelai', 'andres']",Videoblogging,8
"Magandang Dilag: Full Episode 92 (November 1, 2023) (with English subs)",37,13,13,2231429,32058,1415,"GMA Drama, Magandang Dilag GMA Network, Drama, Magandang Dilag, Magandang Dilag November 1 2023, Magandang Dilag Episode 92, Magandang Dilag November 1, Magandang Dilag full episode, vertical:drama, genre:family, format:full episode, type:digital, series:Magandang Dilag, topic:beauty, transformation, revenge, love, location:Philippines, person:Herlene Budol, person:Benjamin Alves, person:Rob Gomez, person:Maxine Medina, person:Chanda Romero, person:Sandy Andolong, language:Filipino",2023-11-01 00:00:00+00:00,"['magandang', 'dilag', 'episode', '92', 'november', '2023', 'english', 'subs']",Drama,8
"Magandang Dilag: Full Episode 93 (November 2, 2023)",13,37,37,2215096,33622,1281,"GMA Drama, Magandang Dilag GMA Network, Drama, Magandang Dilag, Magandang Dilag November 2 2023, Magandang Dilag Episode 93, Magandang Dilag November 2, Magandang Dilag full episode, vertical:drama, genre:family, format:full episode, type:digital, series:Magandang Dilag, topic:beauty, transformation, revenge, love, location:Philippines, person:Herlene Budol, person:Benjamin Alves, person:Rob Gomez, person:Maxine Medina, person:Chanda Romero, person:Sandy Andolong, language:Filipino",2023-11-02 00:00:00+00:00,"['magandang', 'dilag', 'episode', '93', 'november', '2023']",Drama,6
"Magandang Dilag: Full Episode 94 (November 3, 2023)",37,13,13,2034033,32462,937,"GMA Drama, Magandang Dilag GMA Network, Drama, Magandang Dilag, Magandang Dilag November 3 2023, Magandang Dilag Episode 94, Magandang Dilag November 3, Magandang Dilag full episode, vertical:drama, genre:family, format:full episode, type:digital, series:Magandang Dilag, topic:beauty, transformation, revenge, love, location:Philippines, person: Herlene Budol, person: Benjamin Alves, person:Rob Gomez, person:Maxine Medina, person: Chanda Romero, person: Sandy Andolong, language:Filipino",2023-11-03 00:00:00+00:00,"['magandang', 'dilag', 'episode', '94', 'november', '2023']",Drama,6
Married Couple Test (Moradas vs. Sorianos) by Alex Gonzaga,7,38,43,2090820,49385,1773,"Alex gonzaga, Alex vlog, New vlog, Ivana alawi, Zeinab, Cong tv, Showtime, Eat, Tvj, Tv5, Gma, Bulaga, News, Travel, New video, Vlog trip, Alex g, Gonzaga, Friends, Best friends, Bff, Funny, New vid, Vlog, Toni gonzaga, Tanay Rizal, Daily vlog, Tiktok, Lifestyle, Trending, Viral, Dance, Friendships, Yayamanin, House raid, Rich life, Niceprint, Wedding, Same day edit, Celebrity photography, Celebrity video, Home raid, House tour, Dongyan, Marian",2024-06-01 00:00:00+00:00,"['married', 'couple', 'test', 'moradas', 'vs', 'sorianos', 'alex', 'gonzaga']",Videoblogging,8
Meet My Gen Z Kada by Alex Gonzaga,6,39,44,2340788,61479,1952,"Alex gonzaga, Alex vlog, New vlog, Ivana alawi, Zeinab, Cong tv, Showtime, Eat, Tvj, Tv5, Gma, Bulaga, News, Travel, New video, Vlog trip, Alex g, Gonzaga, Friends, Best friends, Bff, Funny, New vid, Vlog, Toni gonzaga, Daily vlog, Tiktok, Lifestyle, Trending, Viral, Dance, Friendships, House raid, Rich life, Celebrity photography, Celebrity video, Home raid, Comedy, Blythe, Gen Z, Bea Borres, Andrea Brillantes, Danica Ontengco, Alabang, BGC, Night Life, ABCD Girls",2024-07-28 00:00:00+00:00,"['meet', 'gen', 'kada', 'alex', 'gonzaga']",Videoblogging,5
"Mga taga-Homonhon, nangangamba para sa kanilang lugar dahil sa pagmimina?! | Kapuso Mo, Jessica Soho",34,16,16,956612,10361,4510,"GMA, GMA 7, GMA Public Affairs, Public Affairs, Magazine, Kapuso Mo Jessica Soho, KMJS, Jessica Soho, KMJS 2024, Kapuso Mo Jessica Soho April 14 2024, vertical:news, source:video, type:digital, topic:explainer, news magazine, kmjs, kapuso mo jessica soho, trending news, kmjs today, kmjs latest, kapuso mo jessica soho latest episode, person:Jessica Soho, location:Philippines, language:Filipino, KMJS homonhon, kmjs pagmimina, homonhon pagmimina, lupain sa homonhon. Pagmimina sa homonhon",2024-04-17 00:00:00+00:00,"['tagahomonhon', 'nangangamba', 'lugar', 'pagmimina', 'kapuso', 'mo', 'jessica', 'soho']",Foreign,8
Michelle Dee finds new date in 'EXpecially for You',8,42,42,1243476,12080,891,"ABS-CBN, ABS-CBN News, ABS-CBN Philippines, Philippine News, News, Philippines, PatrolPH, Tagalog news, The Manoeuvres, News Daytime, TeleRadyo, TeleRadyo Live, ABS-CBN Highlights, ABS-CBN News Latest news, DZMM TeleRadyo, April 06 2024, 20240406news, ABS-CBNNews_HL, YT0psRoilher, format:report, format:interview, format:livereport, type:broadcast, genre:society, genre:politics, genre:economy, type:live, channel:ABS-CBNNews, #ABS-CBNNews_Highlight, Michelle Dee, EXpecially for You, Showtime, new date",2024-04-06 00:00:00+00:00,"['michelle', 'dee', 'finds', 'new', 'date', 'expecially']",News & Politics,6
"Mister, nagka-amnesia at 'di na makilala ang misis matapos silang ikasal? | Kapuso Mo, Jessica Soho",27,23,23,2071879,23548,2727,"GMA, GMA Public Affairs, Public Affairs, Magazine, Kapuso Mo Jessica Soho, KMJS, Jessica Soho, KMJS 2024, Kapuso Mo Jessica Soho June 23 2024, vertical:news, genre:entertainment, format:interview, source:video, kmjs, kapuso mo jessica soho, trending news, kmjs today, kmjs latest, kapuso mo jessica soho latest episode, person:Jessica Soho, location:Philippines, language:Filipino, kmjs latest episode, kmjs June 23 2024, lalaki nagka amnesia matapos ikasal, series: Kapuso Mo Jessica Soho, gma",2024-06-24 00:00:00+00:00,"['mister', 'nagkaamnesia', 'di', 'makilala', 'misis', 'matapos', 'silang', 'ikasal', 'kapuso', 'mo', 'jessica', 'soho']",Entertainment,12
Mommy Pinty's Birthday in SG by Alex Gonzaga,5,45,45,2254256,36719,1021,"Alex gonzaga, Alex vlog, New vlog, Ivana alawi, Zeinab, Cong tv, Showtime, Eat, Tvj, Tv5, Gma, Bulaga, News, Travel, New video, Vlog trip, Alex g, Gonzaga, Friends, Best friends, Bff, Funny, New vid, Vlog, Toni gonzaga, Tanay Rizal, Daily vlog, Tiktok, Lifestyle, Trending, Viral, Dance, Friendships, Yayamanin, House raid, Rich life, Celebrity video, Home raid, House tour, Dongyan, Marian, Polly, toni gonzaga, gonzaga sisters, Mommy Pinty, Birthday, Singapore, Pinty, Bonoy",2024-11-17 00:00:00+00:00,"['mommy', 'pinty', 'birthday', 'sg', 'alex', 'gonzaga']",Videoblogging,6
My Birthday by Alex Gonzaga,7,34,43,3294784,116394,10229,"Alex gonzaga, Alex vlog, New vlog, Ivana alawi, Zeinab, Cong tv, Showtime, Eat, Tvj, Tv5, Gma, Bulaga, News, Travel, New video, Vlog trip, Alex g, Gonzaga, Friends, Best friends, Bff, Funny, New vid, Vlog, Toni gonzaga, Tanay Rizal, Daily vlog, Tiktok, Lifestyle, Trending, Viral, Friendships, Celebrity photography, Celebrity video, House tour, toni gonzaga, gonzaga sisters, mikee morada, milex, mikee, catherine gonzaga, pregnancy, birthday, pregnancy journey, miscarriage, celebration",2025-01-27 00:00:00+00:00,"['birthday', 'alex', 'gonzaga']",Videoblogging,3
"My Girlfriend EM, Is Now In The Philippines!",22,28,28,618798,20273,1428,,2024-03-01 00:00:00+00:00,"['girlfriend', 'em', 'philippines']",Foreign,3
NADALE NA NAMAN,3,47,47,1976622,70911,3246,"geo ong, vlog, vlogger, ybs, travel, adventure, palawan, gio, ong, gioong, hiphop, covid19, covid, corona, pinoy, philippines, youngbloods, dougie, congtv, teampayaman, jolai, viy, yow, bosskeng, exb, exbattalion, skustclee, yongee, flowg, angelicayap, offroad, livelife, ranzkyle, niana, ranz&niana, camping, offgrid, wildasovich, harabas",2024-04-02 00:00:00+00:00,"['nadale', 'naman']",Foreign,2
NAKITULOY,3,44,47,2375718,80659,6206,"geo ong, vlog, vlogger, ybs, travel, adventure, palawan, gio, ong, gioong, hiphop, covid19, covid, corona, pinoy, philippines, youngbloods, dougie, congtv, teampayaman, jolai, viy, yow, bosskeng, exb, exbattalion, skustclee, yongee, flowg, angelicayap, offroad, livelife, ranzkyle, niana, ranz&niana, camping, offgrid, wildasovich, harabas",2024-11-18 00:00:00+00:00,['nakituloy'],Foreign,1
NAMASKO,2,30,48,2188328,85916,4426,"geo ong, vlog, vlogger, ybs, travel, adventure, palawan, gio, ong, gioong, hiphop, covid19, covid, corona, pinoy, philippines, youngbloods, dougie, congtv, teampayaman, jolai, viy, yow, bosskeng, exb, exbattalion, skustclee, yongee, flowg, angelicayap, offroad, livelife, ranzkyle, niana, ranz&niana, camping, offgrid, wildasovich, harabas",2024-01-12 00:00:00+00:00,['namasko'],Foreign,1
NASAAN NA TAYO?,3,47,47,1832843,73715,4787,"geo ong, vlog, vlogger, ybs, travel, adventure, palawan, gio, ong, gioong, hiphop, covid19, covid, corona, pinoy, philippines, youngbloods, dougie, congtv, teampayaman, jolai, viy, yow, bosskeng, exb, exbattalion, skustclee, yongee, flowg, angelicayap, offroad, livelife, ranzkyle, niana, ranz&niana, camping, offgrid, wildasovich, harabas",2024-05-18 00:00:00+00:00,[],Foreign,0
NO CHOICE,30,19,20,1730910,79080,5749,"geo ong, vlog, vlogger, ybs, travel, adventure, palawan, gio, ong, gioong, hiphop, covid19, covid, corona, pinoy, philippines, youngbloods, dougie, congtv, teampayaman, jolai, viy, yow, bosskeng, exb, exbattalion, skustclee, yongee, flowg, angelicayap, offroad, livelife, ranzkyle, niana, ranz&niana, camping, offgrid, wildasovich, harabas",2024-05-30 00:00:00+00:00,['choice'],Foreign,1
"NOI AND TUY, FOOD BUDDIES SA THAILAND! | Ion Perez",47,3,3,201129,6073,156,"#IonPerez, #KuyaEscort, ion perez, ion perez vlog, ion perez bike, ion perez movie, ion perez closet, ion perez and vice ganda, ion perez abscbn, ion perez motorcycle, ion perez showtime, ion perez thailand travel, ion perez food trip, ion perez and vice ganda food trip thailand",2023-11-15 00:00:00+00:00,"['noi', 'tuy', 'food', 'buddies', 'thailand', 'ion', 'perez']",Videoblogging,7
Nadecline na Credit Card Prank by Alex Gonzaga,1,47,49,3533752,75934,2125,"Alex gonzaga, Alex vlog, New vlog, Ivana alawi, Zeinab, Cong tv, Showtime, Eat, Tvj, Tv5, Gma, Bulaga, News, Travel, New video, Vlog trip, Alex g, Gonzaga, Friends, Best friends, Bff, Funny, New vid, Vlog, Toni gonzaga, Tanay Rizal, Daily vlog, Tiktok, Lifestyle, Trending, Viral, Dance, Friendships, Yayamanin, House raid, Rich life, Niceprint, Wedding, Same day edit, Celebrity photography, Celebrity video, Home raid, House tour, Dongyan, Marian",2024-03-03 00:00:00+00:00,"['nadecline', 'credit', 'card', 'prank', 'alex', 'gonzaga']",Videoblogging,6
Napikon si Zeinab Prank by Alex Gonzaga,1,48,49,6874372,206442,6207,"Alex gonzaga, Alex vlog, New vlog, Ivana alawi, Zeinab, Cong tv, Showtime, Eat, Tvj, Tv5, Gma, Bulaga, News, Travel, New video, Vlog trip, Alex g, Gonzaga, Friends, Best friends, Bff, Funny, New vid, Vlog, Toni gonzaga, Tanay Rizal, Daily vlog, Tiktok, Lifestyle, Trending, Viral, Dance, Friendships, House raid, Rich life, Celebrity photography, Celebrity video, Home raid, House tour, Ray parks, Zeinab Harake, Prank, Comedy, Bobby Ray parks Jr.",2024-07-14 00:00:00+00:00,"['napikon', 'si', 'zeinab', 'prank', 'alex', 'gonzaga']",Videoblogging,6
"Nawawalang maleta sa NAIA na may mga lamang nasa halagang P50 milyon, naibalik na",1,43,49,4303905,53963,9428,"n5e, news5, news5digital, tv5, philippines, ph, news, breaking, news5everywhere, frontline, pilipinas, umaga, tonight, alerts, newsbreak, breakingnews, balita, marcos, bbm, duterte, tulfo, raffy, coc, fyp, fyi, newsph, breakingnewsph, socialnewsph, entertainmentnewsph, entertainment, tiktoknews, tiktok, trending, sarah, pba, uaap, vlog, sports",2023-10-26 00:00:00+00:00,"['nawawalang', 'maleta', 'naia', 'nasa', 'halagang', 'p50', 'milyon', 'naibalik']",Entertainment,8
